GEOID,NAME,total_renter_occupied_units,renter_occupied_5_9_units,renter_occupied_10_19_units,renter_occupied_50_plus_units,renter_occupied_20_49_units,renter_occupied_5_plus,pct_renter_occupied_5_9_units,pct_renter_occupied_10_19_units,pct_renter_occupied_20_49_units,pct_renter_occupied_50_plus_units,pct_renter_occupied_20_plus_units,pct_renter_occupied_10_plus_units,pct_renter_occupied_5_plus_units
36220,"Odessa, TX Metro Area",17855,2356,2989,1137,1403,7885,0.13195183422010642,0.16740408849061889,0.07857742929151498,0.06367964155698684,0.1422570708485018,0.3096611593391207,0.4416129935592271
36260,"Ogden-Clearfield, UT Metro Area",50304,4939,4520,4764,4384,18607,0.09818304707379134,0.08985368956743002,0.0871501272264631,0.09470419847328244,0.18185432569974555,0.2717080152671756,0.3698910623409669
36420,"Oklahoma City, OK Metro Area",185647,24779,20873,8701,13871,68224,0.13347374317925956,0.11243381255824225,0.074717070569414,0.04686851928660307,0.12158558985601707,0.2340194024142593,0.36749314559351887
36500,"Olympia-Tumwater, WA Metro Area",39279,3771,3368,2104,3489,12732,0.09600549912166807,0.08574556378726546,0.08882609027724739,0.05356551847042949,0.14239160874767687,0.22813717253494234,0.3241426716566104
36540,"Omaha-Council Bluffs, NE-IA Metro Area",123082,16244,20992,14439,13318,64993,0.1319770559464422,0.17055296469020653,0.10820428657317886,0.11731203587852002,0.22551632245169886,0.3960692871419054,0.5280463430883476
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",338116,44758,57717,35968,24289,162732,0.13237468797690732,0.1707017709898378,0.07183629286990263,0.10637769286280448,0.1782139857327071,0.34891575672254493,0.48129044469945226
36780,"Oshkosh-Neenah, WI Metro Area",24570,4952,3079,1730,2461,12222,0.20154660154660153,0.1253154253154253,0.10016280016280016,0.0704110704110704,0.17057387057387058,0.2958892958892959,0.49743589743589745
36980,"Owensboro, KY Metro Area",14743,1815,850,403,640,3708,0.12310927219697483,0.05765448009224717,0.04341043206945669,0.02733500644373601,0.0707454385131927,0.12839991860543987,0.2515091908024147
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",99672,10606,10721,7065,8813,37205,0.10640902159081789,0.10756280600369211,0.08842001765791797,0.07088249458222971,0.1593025122401477,0.2668653182438398,0.3732743398346577
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",62063,8332,7433,3827,4775,24367,0.13425068075987304,0.11976539967452428,0.07693795014743084,0.06166314873596185,0.13860109888339267,0.25836649855791693,0.39261717931779
37460,"Panama City, FL Metro Area",26976,2940,2204,1377,1607,8128,0.10898576512455516,0.08170225385527877,0.0595714709371293,0.051045373665480426,0.11061684460260973,0.1923190984578885,0.3013048635824436
37620,"Parkersburg-Vienna, WV Metro Area",10784,858,421,527,694,2500,0.07956231454005935,0.039039317507418396,0.06435459940652818,0.0488686943620178,0.113223293768546,0.15226261127596438,0.23182492581602374
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",61222,5351,3918,2893,2768,14930,0.08740322106432329,0.06399660252850282,0.045212505308549214,0.04725425500637026,0.09246676031491947,0.1564633628434223,0.24386658390774557
37900,"Peoria, IL Metro Area",42531,4831,4634,2949,3947,16361,0.11358773600432626,0.10895582046037008,0.0928028967106346,0.06933765958947591,0.1621405563001105,0.2710963767604806,0.38468411276480685
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",740042,70689,77266,53194,110477,311626,0.09552025425583953,0.10440758767745614,0.1492847703238465,0.07187970412490102,0.2211644744487475,0.32557206212620365,0.4210923163820432
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",622826,68247,84590,41615,78862,273314,0.10957635037715188,0.13581642384871537,0.12661963373398027,0.06681641421520618,0.19343604794918645,0.32925247179790185,0.4388288221750537
38220,"Pine Bluff, AR Metro Area",11904,1377,966,492,535,3370,0.11567540322580645,0.0811491935483871,0.04494287634408602,0.04133064516129032,0.08627352150537634,0.16742271505376344,0.2830981182795699
38300,"Pittsburgh, PA Metro Area",302815,30674,25000,22853,37786,116313,0.10129617092944537,0.08255865792645675,0.12478245793636379,0.07546852038373264,0.20025097832009642,0.2828096362465532,0.38410580717599857
38340,"Pittsfield, MA Metro Area",17173,2522,1179,1035,1550,6286,0.1468584405753217,0.06865428288592558,0.09025796308158156,0.060269026960927036,0.15052699004250858,0.21918127292843417,0.3660397135037559
38540,"Pocatello, ID Metro Area",9797,881,607,432,552,2472,0.08992548739410024,0.06195774216596917,0.05634377870776768,0.0440951311626008,0.10043890987036848,0.16239665203633766,0.2523221394304379
38660,"Ponce, PR Metro Area",32702,2224,3782,1116,1615,8737,0.06800807290074001,0.11565041893462173,0.04938535869365788,0.034126353128249035,0.08351171182190692,0.19916213075652867,0.2671702036572687
38860,"Portland-South Portland, ME Metro Area",63067,8321,3593,5004,5355,22273,0.13193904894794425,0.05697115765772908,0.08490969920877797,0.07934418951274042,0.1642538887215184,0.22122504637924748,0.35316409532719173
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",352297,43338,43113,33272,60732,180455,0.12301552383358359,0.1223768581622892,0.17238863799578197,0.09444304095691987,0.2668316789527018,0.38920853711499104,0.5122240609485746
38940,"Port St. Lucie, FL Metro Area",44218,3892,4142,2322,2012,12368,0.08801845402324845,0.09367226016554345,0.04550183183319011,0.052512551449635896,0.098014383282826,0.19168664344836944,0.27970509747161787
39140,"Prescott, AZ Metro Area",26952,1355,895,870,1389,4509,0.05027456218462452,0.03320718314039774,0.05153606411398041,0.03227960819234194,0.08381567230632235,0.1170228554467201,0.16729741763134462
39300,"Providence-Warwick, RI-MA Metro Area",244561,31787,20062,14133,28528,94510,0.1299757524707537,0.08203270349728697,0.11664983378380037,0.05778926321040558,0.17443909699420596,0.25647180049149293,0.38644755296224664
39340,"Provo-Orem, UT Metro Area",52732,4949,7333,4332,2721,19335,0.09385193051657438,0.13906167033300462,0.051600546157930666,0.08215125540468786,0.1337518015626185,0.27281347189562316,0.3666654024121975
39380,"Pueblo, CO Metro Area",22756,1322,1436,1189,2344,6291,0.058094568465459656,0.06310423624538583,0.1030058006679557,0.05224995605554579,0.1552557567235015,0.21835999296888733,0.276454561434347
39460,"Punta Gorda, FL Metro Area",15603,1534,930,626,1531,4621,0.09831442671281164,0.059603922322630266,0.09812215599564186,0.04012048964942639,0.13824264564506825,0.19784656796769853,0.29616099468051016
39540,"Racine, WI Metro Area",24562,3024,2500,2285,2131,9940,0.12311701001547105,0.10178324240697012,0.08676003582770132,0.09302988355997069,0.17978991938767203,0.28157316179464215,0.4046901718101132
39580,"Raleigh, NC Metro Area",166642,20138,28659,16447,14732,79976,0.12084588519100826,0.17197945295903794,0.08840508395242495,0.09869660709785048,0.18710169105027544,0.3590811440093134,0.47992702920032165
39660,"Rapid City, SD Metro Area",17139,1708,1531,2414,1241,6894,0.09965575587840597,0.08932843223058522,0.07240795845731957,0.14084835754711478,0.21325631600443434,0.3025847482350195,0.40224050411342555
39740,"Reading, PA Metro Area",43752,4283,3288,1763,4012,13346,0.09789266776375938,0.07515085024684585,0.0916986652038764,0.04029530078624977,0.13199396599012617,0.20714481623697203,0.3050374840007314
39820,"Redding, CA Metro Area",25752,2495,1111,889,1302,5797,0.0968856787822305,0.04314228021124573,0.0505591798695247,0.03452159055607332,0.08508077042559802,0.12822305063684375,0.22510872941907425
39900,"Reno, NV Metro Area",74740,12931,7714,5182,9276,35103,0.173013112122023,0.1032111319240032,0.1241102488627241,0.06933369012576933,0.19344393898849344,0.29665507091249665,0.4696681830345197
40060,"Richmond, VA Metro Area",166759,24356,21674,9017,17315,72362,0.14605508548264262,0.12997199551448496,0.10383247680784845,0.05407204408757548,0.15790452089542392,0.2878765164099089,0.43393160189255153
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",502841,53841,42600,23804,43996,164241,0.10707360776070368,0.08471862875143435,0.08749485423821844,0.047339019690120734,0.13483387392833918,0.21955250267977353,0.32662611044047724
40220,"Roanoke, VA Metro Area",40755,3782,7212,1857,2497,15348,0.0927984296405349,0.17695988222304013,0.06126855600539811,0.04556496135443504,0.10683351735983315,0.28379339958287325,0.37659182922340817
40340,"Rochester, MN Metro Area",21042,2104,2004,3130,3143,10381,0.09999049520007604,0.09523809523809523,0.14936793080505656,0.14875011880999905,0.2981180496150556,0.39335614485315085,0.49334664005322687
40380,"Rochester, NY Metro Area",141809,24721,9840,9435,14835,58831,0.17432603008271688,0.06938910788454894,0.1046125422222849,0.06653315374905683,0.17114569597134174,0.24053480385589068,0.41486083393860756
40420,"Rockford, IL Metro Area",43044,4127,2766,1938,3732,12563,0.09587863581451538,0.064259827153610255,0.08670197936994703,0.045023696682464455,0.13172567605241148,0.19598550320602173,0.29186413902053715
40580,"Rocky Mount, NC Metro Area",21290,2341,603,227,607,3778,0.1099577266322217,0.02832315641146078,0.028511038046031,0.010662282761860029,0.03917332080789103,0.06749647721935181,0.1774542038515735
40660,"Rome, GA Metro Area",14164,962,805,297,889,2953,0.06791866704320813,0.05683422761931658,0.06276475571872353,0.020968652922903133,0.08373340864162666,0.14056763626094324,0.20848630330415138
40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",327587,42378,31929,19849,37356,131512,0.12936410785531782,0.09746723771089817,0.11403382918125567,0.06059153751522496,0.17462536669648063,0.2720926044073788,0.40145671226269664
40980,"Saginaw, MI Metro Area",22360,3803,1917,774,1779,8273,0.1700805008944544,0.08573345259391771,0.07956171735241503,0.03461538461538462,0.11417710196779965,0.19991055456171736,0.3699910554561717
41060,"St. Cloud, MN Metro Area",23647,1642,3681,6130,4195,15648,0.0694379836765763,0.155664566329767,0.17740093880830549,0.25922950057089694,0.43663043937920243,0.5922950057089694,0.6617329893855457
41100,"St. George, UT Metro Area",16577,1310,815,550,764,3439,0.0790251553357061,0.0491645050370996,0.04608795318815226,0.033178500331785,0.07926645351993726,0.12843095855703685,0.20745611389274296
41140,"St. Joseph, MO-KS Metro Area",15713,1356,865,718,990,3929,0.0862979698338955,0.05504995863297906,0.06300515496722459,0.045694647743906316,0.10869980271113092,0.16374976134410998,0.2500477311780055
41180,"St. Louis, MO-IL Metro Area",348330,43653,33402,16955,34120,128130,0.12532081646714321,0.09589182671604513,0.09795309046019579,0.048675106938822384,0.14662819739901817,0.2425200241150633,0.3678408405822065
41420,"Salem, OR Metro Area",57643,8460,5008,3328,4888,21684,0.1467654355255625,0.08687958641986017,0.08479780719254723,0.057734677237478965,0.1425324844300262,0.22941207084988638,0.3761775063754489
41500,"Salinas, CA Metro Area",61690,8855,6104,3544,3031,21534,0.14354028205543848,0.0989463446263576,0.049132760577078945,0.05744853298751824,0.10658129356459718,0.20552763819095476,0.34906792024639327
41540,"Salisbury, MD-DE Metro Area",41868,4376,4835,1772,1516,12499,0.10451896436419222,0.11548199101939428,0.036209037928728385,0.04232349288239228,0.07853253081112066,0.19401452183051496,0.29853348619470715
41620,"Salt Lake City, UT Metro Area",127003,12871,18954,15461,17643,64929,0.10134406273867547,0.14924056912041447,0.13891797831547287,0.121737281796493,0.2606552601119659,0.4098958292323803,0.5112398919710558
41660,"San Angelo, TX Metro Area",16305,1303,1258,1292,3310,7163,0.07991413676786262,0.07715424716344679,0.20300521312480835,0.0792394970867832,0.28224471021159153,0.35939895737503835,0.43931309414290093
41700,"San Antonio-New Braunfels, TX Metro Area",299935,40698,48378,26782,26968,142826,0.13568939936986346,0.16129494723856835,0.08991281444312935,0.08929268008068415,0.17920549452381349,0.34050044176238187,0.47618984113224533
41740,"San Diego-Carlsbad, CA Metro Area",525090,74731,65545,52671,83879,276826,0.14232036412805424,0.12482622026700185,0.1597421394427622,0.10030851853967891,0.2600506579824411,0.38487687824944294,0.5271972423774972
41860,"San Francisco-Oakland-Hayward, CA Metro Area",770046,93492,87705,92563,136900,410660,0.12141092869776611,0.11389579323832602,0.17778158707401895,0.12020450726320246,0.2979860943372214,0.41188188757554745,0.5332928162733136
41900,"San Germán, PR Metro Area",14635,821,208,88,392,1509,0.05609839426033481,0.014212504270584216,0.02678510420225487,0.006012982576016399,0.03279808677827127,0.047010591048855487,0.1031089853091903
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",281343,27484,30385,29054,62454,149377,0.09768858652960977,0.10799984360726941,0.22198526353952294,0.10326896350717807,0.325254227046701,0.4332540706539704,0.5309426571835801
41980,"San Juan-Carolina-Caguas, PR Metro Area",243025,24513,18298,7224,20256,70291,0.10086616603230121,0.07529266536364572,0.08334944964509824,0.029725336899495938,0.11307478654459417,0.1883674519082399,0.2892336179405411
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",41331,4187,2530,2298,1512,10527,0.10130410587694466,0.06121313299944352,0.03658271031429194,0.055599912898308776,0.0921826232126007,0.15339575621204424,0.25469986208898887
42100,"Santa Cruz-Watsonville, CA Metro Area",38883,3394,2534,2067,3073,11068,0.08728750353624977,0.06516986858009927,0.0790319676979657,0.05315947843530592,0.1321914461332716,0.19736131471337087,0.2846488182496207
42140,"Santa Fe, NM Metro Area",18400,1883,1336,1165,890,5274,0.10233695652173913,0.07260869565217391,0.0483695652173913,0.06331521739130434,0.11168478260869565,0.18429347826086956,0.2866304347826087
42200,"Santa Maria-Santa Barbara, CA Metro Area",69322,9701,7428,5169,5450,27748,0.1399411442254984,0.1071521306367387,0.0786186203514036,0.07456507313695508,0.15318369348835867,0.26033582412509737,0.4002769683505958
42220,"Santa Rosa, CA Metro Area",74246,6231,4701,4821,6760,22513,0.08392371306198314,0.06331654230530938,0.09104867602295073,0.06493279099210732,0.15598146701505805,0.21929800932036742,0.30322172238235057
42340,"Savannah, GA Metro Area",58370,7057,5575,3077,3448,19157,0.12090114784992291,0.09551139283878705,0.05907144080863457,0.05271543601164982,0.11178687682028439,0.20729826965907144,0.32819941750899434
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",72964,6090,3032,2672,5904,17698,0.0834658187599364,0.041554739323502,0.08091661641357381,0.03662079929828409,0.1175374157118579,0.1590921550353599,0.2425579737952963
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",589194,69178,84493,74281,114623,342575,0.11741124315590451,0.1434043795422221,0.1945420353907202,0.12607222748364716,0.32061426287436734,0.46401864241658947,0.581429885572494
42680,"Sebastian-Vero Beach, FL Metro Area",12565,1519,1684,573,1439,5215,0.12089136490250696,0.13402307998408278,0.11452447274174293,0.045602865101472344,0.16012733784321528,0.29415041782729806,0.415041782729805
42700,"Sebring, FL Metro Area",10113,797,168,157,539,1661,0.07880945317907644,0.01661228122218926,0.05329773558785721,0.015524572332641155,0.06882230792049837,0.08543458914268763,0.16424404232176407
43100,"Sheboygan, WI Metro Area",14110,1434,1636,1526,1109,5705,0.10163004961020553,0.11594613749114104,0.07859673990077959,0.10815024805102764,0.18674698795180722,0.30269312544294824,0.4043231750531538
43300,"Sherman-Denison, TX Metro Area",15626,1665,1165,743,843,4416,0.10655318059644182,0.07455522846537821,0.05394854729297325,0.04754895686676053,0.10149750415973377,0.17605273262511198,0.2826059132215538
43340,"Shreveport-Bossier City, LA Metro Area",65657,7198,4886,1970,4675,18729,0.10963035167613507,0.07441704616415615,0.07120337511613385,0.03000441689385747,0.10120779200999132,0.17562483817414745,0.28525518985028253
43420,"Sierra Vista-Douglas, AZ Metro Area",15184,884,901,817,1040,3642,0.05821917808219178,0.059338777660695466,0.0684931506849315,0.05380663856691254,0.12229978925184405,0.18163856691253952,0.2398577449947313
43580,"Sioux City, IA-NE-SD Metro Area",20487,2025,1638,2481,1186,7330,0.09884316883877581,0.07995314101625421,0.057890369502611415,0.12110118611802606,0.17899155562063748,0.2589446966368917,0.3577878654756675
43620,"Sioux Falls, SD Metro Area",32972,3849,5527,6150,4311,19837,0.11673541186461239,0.16762707752032027,0.13074730074002183,0.1865218973674633,0.31726919810748516,0.4848962756278054,0.6016316874924178
43780,"South Bend-Mishawaka, IN-MI Metro Area",36637,5395,3763,2790,2768,14716,0.14725550672817098,0.10271037475775854,0.0755520375576603,0.07615252340530065,0.15170456096296095,0.2544149357207195,0.40167044244889044
43900,"Spartanburg, SC Metro Area",38389,3943,2797,1990,1433,10163,0.1027117142931569,0.07285941285264008,0.03732840136497434,0.051837766026726406,0.08916616739170075,0.16202558024434083,0.2647372945374977
44060,"Spokane-Spokane Valley, WA Metro Area",79303,7444,10282,8100,10427,36253,0.09386782341147246,0.12965461584051044,0.1314830460386114,0.10213989382494988,0.23362293986356128,0.3632775557040717,0.4571453791155442
44100,"Springfield, IL Metro Area",27196,2747,2187,816,2714,8464,0.1010075011031034,0.08041623768201206,0.09979408736578908,0.030004412413590233,0.12979849977937932,0.21021473746139138,0.31122223856449477
44140,"Springfield, MA Metro Area",90183,14410,8114,7700,8652,38876,0.15978621247907032,0.08997261124602197,0.09593825887362363,0.08538194559950323,0.18132020447312686,0.2712928157191488,0.4310790281982192
44180,"Springfield, MO Metro Area",68595,5569,7061,6624,4195,23449,0.08118667541365988,0.10293753189007945,0.061156060937386104,0.096566805160726,0.15772286609811212,0.26066039798819157,0.34184707340185144
44220,"Springfield, OH Metro Area",19226,1778,1121,764,1410,5073,0.0924789347758244,0.058306460002080514,0.0733381878705919,0.03973785498803703,0.11307604285862893,0.17138250286070947,0.26386143763653386
44300,"State College, PA Metro Area",22101,2290,3284,3284,3261,12119,0.1036152210307226,0.14859056151305372,0.1475498846206054,0.14859056151305372,0.2961404461336591,0.4447310076467128,0.5483462286774354
44420,"Staunton-Waynesboro, VA Metro Area",14518,1918,1725,452,680,4775,0.13211186113789777,0.11881801901088304,0.0468384074941452,0.031133764981402398,0.0779721724755476,0.19679019148643065,0.3289020526243284
44700,"Stockton-Lodi, CA Metro Area",100630,8156,5937,4584,6964,25641,0.08104938885024347,0.05899831064294942,0.06920401470734373,0.045553015999205006,0.11475703070654875,0.17375534134949816,0.25480473019974165
44940,"Sumter, SC Metro Area",14529,846,643,403,643,2535,0.05822837084451786,0.044256314956294306,0.044256314956294306,0.02773762819189208,0.07199394314818638,0.1162502581044807,0.17447862894899854
45060,"Syracuse, NY Metro Area",83865,12631,8972,5999,9549,37151,0.15061110117450666,0.10698145829607107,0.1138615632266142,0.0715316282120074,0.1853931914386216,0.2923746497346927,0.4429857509091993
45220,"Tallahassee, FL Metro Area",61380,6485,5489,3260,9720,24954,0.10565330726621049,0.08942652329749104,0.15835777126099707,0.05311176278918214,0.2114695340501792,0.3008960573476703,0.40654936461388075
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",428455,48590,58779,35280,46964,189613,0.1134074756975645,0.13718826947987536,0.10961244471414734,0.08234236967709561,0.19195481439124296,0.32914308387111835,0.44255055956868283
45460,"Terre Haute, IN Metro Area",22469,2526,1259,751,1749,6285,0.11242155859183764,0.05603275624193333,0.077840580355156,0.033423828385775955,0.11126440874093195,0.1672971649828653,0.2797187235747029
45500,"Texarkana, TX-AR Metro Area",19789,2148,1757,931,817,5653,0.10854515134670777,0.08878669968164131,0.0412855626863409,0.04704633887513265,0.08833190156147355,0.17711860124311485,0.28566375258982263
45540,"The Villages, FL Metro Area",5595,68,164,99,457,788,0.012153708668453977,0.02931188561215371,0.08168007149240393,0.01769436997319035,0.09937444146559428,0.128686327077748,0.14084003574620196
45780,"Toledo, OH Metro Area",92659,11156,11927,7413,7989,38485,0.12039845023149397,0.12871928253056908,0.0862193634725175,0.08000302183274156,0.16622238530525907,0.29494166783582815,0.41534011806732213
45820,"Topeka, KS Metro Area",30115,3033,2482,3082,2163,10760,0.10071392993524822,0.08241739996679395,0.07182467209032044,0.10234102606674415,0.1741656981570646,0.25658309812385854,0.35729702805910674
45940,"Trenton, NJ Metro Area",46939,4168,8112,3103,6743,22126,0.08879609706214449,0.1728200430345768,0.14365453034789832,0.06610707514007541,0.20976160548797376,0.38258164852255055,0.47137774558469503
46060,"Tucson, AZ Metro Area",150781,12955,18176,13530,17901,62562,0.0859193134413487,0.1205456920964843,0.1187218548756143,0.08973279126680417,0.2084546461424185,0.3290003382389028,0.41491965168025147
46140,"Tulsa, OK Metro Area",133313,14773,18399,9024,9374,51570,0.11081439919587738,0.13801354706592756,0.07031572314778003,0.06769032277422307,0.1380060459220031,0.27601959298793066,0.38683399218380804
46220,"Tuscaloosa, AL Metro Area",30246,4342,3748,1856,2138,12084,0.14355617271705348,0.12391721219334788,0.07068703299609866,0.061363486080804074,0.13205051907690274,0.25596773127025063,0.3995239039873041
46300,"Twin Falls, ID Metro Area",12471,959,523,373,346,2201,0.07689840429797129,0.04193729452329404,0.02774436693128057,0.029909389784299575,0.057653756715580144,0.09959105123887418,0.17648945553684547
46340,"Tyler, TX Metro Area",26351,3405,2546,1103,1479,8533,0.12921710751015142,0.09661872414709119,0.056126902204849914,0.04185799400402262,0.09798489620887253,0.1946036203559637,0.32382072786611515
46520,"Urban Honolulu, HI Metro Area",137828,14007,13712,11248,29291,68258,0.10162666511884377,0.09948631627825986,0.2125185013204864,0.08160896189453522,0.29412746321502165,0.39361377949328147,0.49524044461212524
46540,"Utica-Rome, NY Metro Area",36480,3909,1757,1969,3213,10848,0.1071546052631579,0.04816337719298246,0.08807565789473684,0.053974780701754384,0.14205043859649122,0.1902138157894737,0.29736842105263156
46660,"Valdosta, GA Metro Area",22726,2881,1509,806,690,5886,0.12677109918155416,0.06639971838422952,0.030361700255214293,0.035465986095221336,0.06582768635043562,0.13222740473466515,0.2589985039162193
46700,"Vallejo-Fairfield, CA Metro Area",58647,8021,4901,2506,4473,19901,0.13676743908469316,0.08356778692857264,0.07626988592766894,0.042730233430525004,0.11900011935819393,0.20256790628676657,0.33933534537145976
47020,"Victoria, TX Metro Area",11535,1908,667,455,482,3512,0.16540962288686606,0.05782401387082792,0.041785869094061553,0.03944516688339835,0.0812310359774599,0.13905504984828782,0.3044646727351539
47220,"Vineland-Bridgeton, NJ Metro Area",18006,1358,1440,920,1837,5555,0.07541930467621903,0.07997334221926025,0.10202154837276463,0.051094079751194045,0.15311562812395868,0.23308897034321893,0.30850827501943795
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",248505,42715,28780,12497,20281,104273,0.17188788957968654,0.11581255910343856,0.08161203999919518,0.05028872658497817,0.13190076658417335,0.24771332568761192,0.41960121526729843
47300,"Visalia-Porterville, CA Metro Area",58792,3988,1785,1665,2555,9993,0.06783235814396517,0.030361273642672472,0.04345829364539393,0.028320179616274324,0.07177847326166825,0.10213974690434073,0.1699721050483059
47380,"Waco, TX Metro Area",38197,3912,4818,2493,2486,13709,0.10241642013770715,0.1261355603843234,0.0650836453124591,0.06526690577794067,0.13035055109039978,0.25648611147472317,0.3589025316124303
47460,"Walla Walla, WA Metro Area",8453,670,501,472,788,2431,0.0792618005441855,0.05926889861587602,0.0932213415355495,0.05583816396545605,0.14905950550100555,0.20832840411688158,0.28759020466106705
47580,"Warner Robins, GA Metro Area",25122,3800,2073,551,492,6916,0.15126184221001512,0.08251731550035825,0.01958442799140196,0.021932967120452194,0.04151739511185415,0.1240347106122124,0.27529655282222754
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",799840,87823,169469,49956,215195,522443,0.10980071014202841,0.21187862572514504,0.2690475595119024,0.06245749149829966,0.33150505101020206,0.543383676735347,0.6531843868773755
47940,"Waterloo-Cedar Falls, IA Metro Area",20952,2408,2823,986,1563,7780,0.11492936235204276,0.1347365406643757,0.07459908361970218,0.047059946544482624,0.1216590301641848,0.2563955708285605,0.3713249331806033
48060,"Watertown-Fort Drum, NY Metro Area",19159,2540,865,1030,1207,5642,0.13257476903805,0.04514849418028081,0.06299911268855368,0.05376063468865807,0.11675974737721176,0.16190824155749256,0.29448301059554255
48140,"Wausau, WI Metro Area",15046,2508,2147,910,926,6491,0.16668882094908946,0.14269573308520536,0.06154459657051708,0.06048119101422305,0.12202578758474013,0.2647215206699455,0.43141034161903496
48260,"Weirton-Steubenville, WV-OH Metro Area",14518,1154,748,588,817,3307,0.07948753271800524,0.05152224824355972,0.05627496900399504,0.040501446480231434,0.09677641548422648,0.1482986637277862,0.22778619644579143
48300,"Wenatchee, WA Metro Area",14143,1102,918,958,1113,4091,0.07791840486459732,0.06490843526833062,0.07869617478611327,0.0677366895283886,0.14643286431450186,0.2113412995828325,0.2892597044474298
48540,"Wheeling, WV-OH Metro Area",13953,1085,518,747,1484,3834,0.07776105497025729,0.03712463269547767,0.1063570558302874,0.05353687379058267,0.15989392962087007,0.19701856231634773,0.27477961728660505
48620,"Wichita, KS Metro Area",84551,6516,9355,5355,6495,27721,0.07706591288098308,0.11064328038698537,0.07681754207519721,0.06333455547539354,0.14015209755059077,0.2507953779375761,0.3278612908185592
48660,"Wichita Falls, TX Metro Area",19804,2076,1807,599,1426,5908,0.1048273076146233,0.09124419309230458,0.07200565542314684,0.0302464148656837,0.10225207028883054,0.19349626338113513,0.29832357099575846
48700,"Williamsport, PA Metro Area",14045,1219,1038,967,657,3881,0.08679245283018867,0.07390530437878248,0.04677821288714845,0.0688501245995016,0.11562833748665005,0.18953364186543253,0.2763260946956212
48900,"Wilmington, NC Metro Area",44310,5187,6348,4142,2256,17933,0.11706161137440758,0.14326337169939066,0.05091401489505755,0.09347777025502144,0.144391785150079,0.28765515684946963,0.40471676822387725
49020,"Winchester, VA-WV Metro Area",15416,1271,1588,192,820,3871,0.08244680851063829,0.1030098598858329,0.05319148936170213,0.012454592631032694,0.06564608199273482,0.16865594187856772,0.25110275038920604
49180,"Winston-Salem, NC Metro Area",87438,10823,11958,4958,3874,31613,0.12377913492989318,0.1367597612022233,0.044305679452869465,0.05670303529357945,0.10100871474644892,0.2377684759486722,0.3615476108785654
49340,"Worcester, MA-CT Metro Area",121102,17872,11044,8543,12707,50166,0.14757807468084755,0.09119585143102509,0.10492807715809813,0.07054383907780218,0.1754719162359003,0.2666677676669254,0.41424584234777295
49420,"Yakima, WA Metro Area",30299,2164,1821,1405,1495,6885,0.0714214990593749,0.06010099343212647,0.049341562427802896,0.04637116736525958,0.09571272979306247,0.15581372322518894,0.22723522228456386
49620,"York-Hanover, PA Metro Area",43324,4475,3799,1648,2808,12730,0.10329147816452774,0.08768811744067953,0.06481395992983104,0.038038962238020495,0.10285292216785154,0.19054103960853108,0.2938325177730588
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",68376,8205,5214,3360,5242,22021,0.119998244998245,0.07625482625482626,0.07666432666432667,0.04914004914004914,0.1258043758043758,0.20205920205920205,0.32205744705744704
49700,"Yuba City, CA Metro Area",24592,1977,1281,1388,1369,6015,0.08039199739752766,0.05209011060507482,0.055668510084580354,0.05644111906310995,0.1121096291476903,0.16419973975276514,0.24459173715029278
49740,"Yuma, AZ Metro Area",23851,2215,1811,583,1099,5708,0.09286822355456795,0.07592973040962643,0.046077732589828516,0.024443419563121044,0.07052115215294956,0.146450882562576,0.23931910611714394
